id_transaccion,fecha_hora,comercio,categoria_comercio,ciudad_comercio,terminal,cliente,correo_cliente,tarjeta_ultimos4,marca_tarjeta,monto,moneda,estatus,metodo_captura,contracargo
TRX0002123,2026-05-18 14:27:09,SUPER NORTENO,supermercado,Monterrey,TPV03-MON,Sofia Rivas,sofia.rivas81@correo.mx,4001,VISA,958.68,MXN,APROBADA,CONTACTLESS,N
TRX0002124,2026-01-04 15:04:23,CAFE AURORA,restaurante,Guadalajara,TPV03-GUA,Elena Rivas,elena.rivas20@correo.mx,9752,AMEX,126.4,MXN,APROBADA,BANDA,N
TRX0002125,2026-05-05 07:19:07,CAFE AURORA,Restaurante,Guadalajara,TPV03-GUA,Luis Ramirez,luis.ramirez58@correo.mx,8936,MASTERCARD,123.84,MXN,REVERSADA,MANUAL,N
TRX0002126,2026-06-17 16:57:38,Boutique Iris,Ropa,Ciudad de Mexico,TPV04-CIU,Jorge Vargas,jorge.vargas40@correo.mx,2316,AMEX,5100.38,MXN,APROBADA,MANUAL,N
TRX0002127,2026-04-04 07:10:31,Super Norteno,Supermercado,Monterrey,TPV04-MON,Rocio Salazar,rocio.salazar98@correo.mx,9662,VISA,3489.97,MXN,RECHAZADA,MANUAL,N
TRX0002128,2026-01-22 11:26:09,Super Nortenio,supermercado,Monterrey,TPV04-MON,Miguel Gonzalez,miguel.gonzalez172@correo.mx,9785,AMEX,1753.67,MXN,APROBADA,BANDA,N
TRX0002129,2026-04-10 10:49:21,CAFE AURORA,Restaurante,Guadalajara,TPV04-GUA,Luis Delgado,luis.delgado150@correo.mx,7838,VISA,187.48,MXN,APROBADA,CONTACTLESS,N
TRX0002130,2026-05-30 18:27:37,Super Nortenio,supermercado,Monterrey,TPV01-MON,Jorge Rivas,jorge.rivas128@correo.mx,7387,MASTERCARD,2104.63,MXN,REVERSADA,QR,N
TRX0002131,2026-04-16 06:21:47,CAFE AURORA,restaurante,Guadalajara,TPV03-GUA,Miguel Gonzalez,miguel.gonzalez172@correo.mx,8638,MASTERCARD,401.66,MXN,APROBADA,BANDA,N
TRX0002132,2026-02-08 17:24:53,Farmacia del Sol,Farmacia,Ciudad de Mexico,TPV04-CIU,Ivan Mendoza,ivan.mendoza21@correo.mx,2908,MASTERCARD,846.0,MXN,APROBADA,MANUAL,N
TRX0002133,2026-03-14 11:04:52,SUPER NORTENO,supermercado,Monterrey,TPV03-MON,Elena Ramirez,elena.ramirez8@correo.mx,3648,MASTERCARD,1598.4,MXN,APROBADA,QR,N
TRX0002134,2026-05-04 12:46:14,Super Norteno,Supermercado,Monterrey,TPV01-MON,Rocio Ramirez,rocio.ramirez12@correo.mx,2195,MASTERCARD,3184.1,MXN,APROBADA,QR,N
TRX0002135,2026-06-25 13:09:09,Boutique  Iris,ropa,Ciudad de Mexico,TPV01-CIU,Raul Delgado,raul.delgado142@correo.mx,4207,AMEX,4477.38,MXN,APROBADA,QR,N
TRX0002136,2026-05-03 10:34:59,SUPER NORTENO,SUPER,Monterrey,TPV04-MON,Jorge Rivas,jorge.rivas128@correo.mx,7387,MASTERCARD,1700.31,MXN,APROBADA,MANUAL,N
TRX0002137,2026-06-08 16:52:34,FARMACIA DEL SOL,Farmacia,Ciudad de Mexico,TPV02-CIU,Patricia Mendoza,patricia.mendoza107@correo.mx,8089,MASTERCARD,329.03,MXN,APROBADA,CONTACTLESS,N
TRX0002138,2026-02-20 13:13:36,CAFE AURORA,Restaurante,Guadalajara,TPV03-GUA,Raul Zamora,raul.zamora124@correo.mx,6787,AMEX,165.91,MXN,APROBADA,MANUAL,N
TRX0002139,2026-05-18 16:53:36,Super Nortenio,SUPER,Monterrey,TPV01-MON,Ana Trejo,ana.trejo51@correo.mx,9690,MASTERCARD,2593.1,MXN,APROBADA,CONTACTLESS,N
TRX0002140,2026-01-24 21:13:18,Farmacia del Sol,Farmacia,Ciudad de Mexico,TPV02-CIU,Ana Nunez,ana.nunez17@correo.mx,9063,VISA,893.01,MXN,APROBADA,BANDA,N
TRX0002141,2026-01-14 12:59:50,Super Nortenio,Supermercado,Monterrey,TPV03-MON,Hector Mendoza,hector.mendoza71@correo.mx,6093,VISA,3252.38,MXN,APROBADA,MANUAL,N
TRX0002142,2026-01-01 09:29:05,SUPER NORTENO,Supermercado,Monterrey,TPV03-MON,Hector Herrera,hector.herrera34@correo.mx,9193,VISA,1014.84,MXN,APROBADA,CHIP,N
TRX0002143,2026-01-08 17:42:40,SUPER NORTENO,Supermercado,Monterrey,TPV03-MON,Fernando Cortes,fernando.cortes170@correo.mx,6842,AMEX,1614.42,MXN,APROBADA,MANUAL,N
TRX0002144,2026-06-27 09:00:17,Electro Maya,electronica,Merida,TPV01-MER,Patricia Ramirez,patricia.ramirez130@correo.mx,8241,AMEX,3999.15,MXN,APROBADA,CHIP,N
TRX0002145,2026-04-07 14:34:53,CAFE AURORA,restaurante,Guadalajara,TPV02-GUA,Teresa Rivas,teresa.rivas6@correo.mx,1505,MASTERCARD,214.51,MXN,APROBADA,QR,N
TRX0002146,2026-04-03 09:50:07,GASOLINERA KM 12,combustible,Puebla,TPV04-PUE,Teresa Salazar,teresa.salazar118@correo.mx,4699,VISA,747.31,MXN,APROBADA,QR,N
TRX0002147,2026-02-16 11:54:53,SUPER NORTENO,Supermercado,Monterrey,TPV02-MON,Ana Herrera,ana.herrera83@correo.mx,1387,MASTERCARD,211.92,MXN,APROBADA,BANDA,N
TRX0002148,2026-06-29 17:04:59,Super Nortenio,SUPER,Monterrey,TPV04-MON,Carmen Rivas,carmen.rivas139@correo.mx,4822,AMEX,2535.95,MXN,REVERSADA,CHIP,N
TRX0002149,2026-05-12 18:29:58,Gasolinera Km 12,Combustible,Puebla,TPV03-PUE,Rocio Salazar,rocio.salazar98@correo.mx,9662,VISA,396.04,MXN,APROBADA,MANUAL,N
TRX0002150,2026-01-01 18:15:19,Viajes Altamar,Viajes,Cancun,TPV03-CAN,Fernando Gonzalez,fernando.gonzalez14@correo.mx,4950,MASTERCARD,39657.65,MXN,APROBADA,QR,N
TRX0002151,2026-03-17 19:35:27,Gasolinera Km 12,Combustible,Puebla,TPV02-PUE,Ana Herrera,ana.herrera83@correo.mx,1387,MASTERCARD,1247.78,MXN,REVERSADA,CHIP,N
TRX0002152,2026-04-04 13:56:23,SUPER NORTENO,SUPER,Monterrey,TPV04-MON,Carmen Rivas,carmen.rivas139@correo.mx,4822,AMEX,2490.75,MXN,APROBADA,CONTACTLESS,N
TRX0002153,2026-06-08 14:13:25,Gasolinera Km 12,combustible,Puebla,TPV01-PUE,Carmen Mendoza,carmen.mendoza95@correo.mx,6566,AMEX,1421.88,MXN,APROBADA,BANDA,N
TRX0002154,2026-01-12 10:15:24,SUPER NORTENO,supermercado,Monterrey,TPV03-MON,Fernando Nunez,fernando.nunez145@correo.mx,5858,AMEX,3441.2,MXN,APROBADA,CHIP,N
TRX0002155,2026-05-11 07:55:52,Boutique Iris,Ropa,Ciudad de Mexico,TPV03-CIU,Ana Nunez,ana.nunez17@correo.mx,9063,VISA,1921.71,MXN,APROBADA,QR,N
TRX0002156,2026-03-08 17:35:13,Cafe Aurora,restaurante,Guadalajara,TPV02-GUA,Raul Rivas,raul.rivas114@correo.mx,9720,MASTERCARD,228.8,MXN,APROBADA,CONTACTLESS,N
TRX0002157,2026-01-08 06:22:41,Boutique  Iris,Ropa,Ciudad de Mexico,TPV01-CIU,Lucia Ramirez,lucia.ramirez43@correo.mx,2509,VISA,5987.04,MXN,APROBADA,QR,N
TRX0002158,2026-06-15 19:52:30,FARMACIA DEL SOL,farmacia,Ciudad de Mexico,TPV04-CIU,Carmen Nunez,carmen.nunez31@correo.mx,6697,VISA,405.95,MXN,APROBADA,CONTACTLESS,N
TRX0002159,2026-05-09 19:29:18,Super Norteno,Supermercado,Monterrey,TPV03-MON,Miguel Nunez,miguel.nunez174@correo.mx,2390,MASTERCARD,1829.54,MXN,APROBADA,CHIP,N
TRX0002160,2026-05-22 19:58:51,Farmacia del Sol,Farmacia,Ciudad de Mexico,TPV02-CIU,Patricia Gonzalez,patricia.gonzalez33@correo.mx,8690,AMEX,166.57,MXN,APROBADA,QR,N
TRX0002161,2026-05-23 18:17:23,Gasolinera Km 12,Combustible,Puebla,TPV02-PUE,Sofia Salazar,sofia.salazar146@correo.mx,4742,VISA,1652.82,MXN,APROBADA,CHIP,N
TRX0002162,2026-03-03 10:50:54,Farmacia del Sol ,farmacia,Ciudad de Mexico,TPV04-CIU,Fernando Cortes,fernando.cortes170@correo.mx,6842,AMEX,614.6,MXN,APROBADA,QR,N
TRX0002163,2026-01-21 17:09:54,Super Norteno,supermercado,Monterrey,TPV01-MON,Raul Mendoza,raul.mendoza90@correo.mx,1177,AMEX,571.61,MXN,APROBADA,CONTACTLESS,N
TRX0002164,2026-01-03 15:26:12,Super Norteno,supermercado,Monterrey,TPV01-MON,Hector Mendoza,hector.mendoza71@correo.mx,6093,VISA,279.0,MXN,APROBADA,CHIP,N
TRX0002165,2026-03-05 19:25:55,Farmacia del Sol,farmacia,Ciudad de Mexico,TPV01-CIU,Fernando Rivas,fernando.rivas133@correo.mx,1834,VISA,560.35,MXN,APROBADA,BANDA,N
TRX0002166,2026-04-02 18:52:50,Farmacia del Sol ,Farmacia,Ciudad de Mexico,TPV03-CIU,Jorge Herrera,jorge.herrera46@correo.mx,2925,AMEX,347.01,MXN,APROBADA,BANDA,N
TRX0002167,2026-02-04 09:04:56,Cafe Aurora,restaurante,Guadalajara,TPV02-GUA,Luis Herrera,luis.herrera5@correo.mx,3036,MASTERCARD,212.03,MXN,APROBADA,QR,N
TRX0002168,2026-01-21 16:45:46,FARMACIA DEL SOL,Farmacia,Ciudad de Mexico,TPV04-CIU,Sofia Salazar,sofia.salazar146@correo.mx,4742,VISA,459.44,MXN,REVERSADA,CONTACTLESS,N
TRX0002169,2026-06-24 20:29:58,Farmacia del Sol,Farmacia,Ciudad de Mexico,TPV04-CIU,Jorge Herrera,jorge.herrera112@correo.mx,5612,MASTERCARD,211.6,MXN,APROBADA,QR,N
TRX0002170,2026-06-29 13:11:06,BOUTIQUE IRIS,ropa,Ciudad de Mexico,TPV02-CIU,Luis Rivas,luis.rivas99@correo.mx,1585,MASTERCARD,2044.74,MXN,RECHAZADA,CONTACTLESS,N
TRX0002171,2026-03-27 15:42:11,SUPER NORTENO,supermercado,Monterrey,TPV04-MON,Elena Vargas,elena.vargas148@correo.mx,7654,MASTERCARD,893.85,MXN,APROBADA,MANUAL,N
TRX0002172,2026-02-25 07:22:07,Boutique Iris,VESTIMENTA,Ciudad de Mexico,TPV01-CIU,Teresa Mendoza,teresa.mendoza55@correo.mx,6130,MASTERCARD,4461.66,MXN,APROBADA,MANUAL,N
TRX0002173,2026-03-29 13:48:57,Cafe Aurora,restaurante,Guadalajara,TPV03-GUA,Fernando Mendoza,fernando.mendoza57@correo.mx,6879,AMEX,69.49,MXN,APROBADA,CHIP,N
TRX0002174,2026-01-16 21:34:37,Super Nortenio,SUPER,Monterrey,TPV02-MON,Elena Ramirez,elena.ramirez4@correo.mx,8580,VISA,340.51,MXN,APROBADA,BANDA,N
TRX0002175,2026-03-28 18:12:46,Gasolinera Km 12,combustible,Puebla,TPV01-PUE,Lucia Gonzalez,lucia.gonzalez54@correo.mx,2892,AMEX,1024.39,MXN,RECHAZADA,CONTACTLESS,N
TRX0002176,2026-02-05 10:14:22,Super Nortenio,Supermercado,Monterrey,TPV03-MON,Hector Mendoza,hector.mendoza71@correo.mx,6093,VISA,3002.94,MXN,RECHAZADA,CHIP,N
TRX0002177,2026-06-10 19:18:52,Gasolinera Km 12,combustible,Puebla,TPV01-PUE,Raul Gonzalez,raul.gonzalez74@correo.mx,9447,VISA,1070.69,MXN,APROBADA,CHIP,N
TRX0002178,2026-02-25 07:15:43,Super Norteno,Supermercado,Monterrey,TPV04-MON,Raul Cortes,raul.cortes116@correo.mx,1792,MASTERCARD,1322.81,MXN,REVERSADA,CONTACTLESS,N
TRX0002179,2026-05-01 16:04:03,Boutique Iris,VESTIMENTA,Ciudad de Mexico,TPV03-CIU,Fernando Mendoza,fernando.mendoza57@correo.mx,8388,AMEX,5835.96,MXN,APROBADA,CHIP,N
TRX0002180,2026-01-11 20:18:06,Super Norteno,Supermercado,Monterrey,TPV04-MON,Jorge Gonzalez,jorge.gonzalez138@correo.mx,4950,AMEX,1739.4,MXN,APROBADA,QR,N
TRX0002181,2026-02-20 06:42:29,Viajes Altamar,viajes,Cancun,TPV03-CAN,Raul Delgado,raul.delgado169@correo.mx,7678,VISA,39878.61,MXN,APROBADA,CONTACTLESS,N
TRX0002182,2026-02-06 18:52:37,Farmacia del Sol,FARM,Ciudad de Mexico,TPV04-CIU,Rocio Rivas,rocio.rivas87@correo.mx,7957,VISA,803.81,MXN,APROBADA,BANDA,N
TRX0002183,2026-01-16 17:45:19,Farmacia del Sol ,Farmacia,Ciudad de Mexico,TPV02-CIU,Raul Nunez,raul.nunez70@correo.mx,2085,VISA,170.84,MXN,APROBADA,QR,N
TRX0002184,2026-04-19 21:18:53,Gasolinera Km 12,Combustible,Puebla,TPV01-PUE,Lucia Vargas,lucia.vargas7@correo.mx,4691,AMEX,502.01,MXN,APROBADA,QR,N
TRX0002185,2026-06-26 14:51:45,SUPER NORTENO,SUPER,Monterrey,TPV02-MON,Jorge Nunez,jorge.nunez29@correo.mx,5067,AMEX,1971.02,MXN,RECHAZADA,BANDA,N
TRX0002186,2026-06-13 15:09:14,Super Nortenio,SUPER,Monterrey,TPV03-MON,Sofia Salazar,sofia.salazar136@correo.mx,7202,AMEX,2221.36,MXN,APROBADA,CHIP,N
TRX0002187,2026-03-17 21:20:52,Gasolinera Km 12,combustible,Puebla,TPV04-PUE,Rocio Salazar,rocio.salazar98@correo.mx,9662,VISA,522.72,MXN,APROBADA,CHIP,N
TRX0002188,2026-02-13 20:25:39,Super Norteno,Supermercado,Monterrey,TPV01-MON,Raul Rivas,raul.rivas123@correo.mx,5837,MASTERCARD,2617.19,MXN,APROBADA,CHIP,N
TRX0002189,2026-06-05 17:52:04,Gasolinera Km 12,Combustible,Puebla,TPV03-PUE,Elena Ramirez,elena.ramirez4@correo.mx,8580,VISA,1421.97,MXN,APROBADA,BANDA,N
TRX0002190,2026-05-31 09:09:48,Super Norteno,supermercado,Monterrey,TPV02-MON,Miguel Nunez,miguel.nunez174@correo.mx,2390,MASTERCARD,2898.36,MXN,APROBADA,BANDA,N
TRX0002191,2026-03-30 11:58:28,Farmacia del Sol ,farmacia,Ciudad de Mexico,TPV01-CIU,Ana Salazar,ana.salazar158@correo.mx,2274,MASTERCARD,802.11,MXN,APROBADA,CHIP,N
TRX0002192,2026-04-04 20:59:37,Gasolinera Km 12,combustible,Puebla,TPV03-PUE,Ana Cortes,ana.cortes91@correo.mx,8806,AMEX,458.34,MXN,APROBADA,QR,N
TRX0002193,2026-06-14 11:47:43,CAFE AURORA,restaurante,Guadalajara,TPV04-GUA,Jorge Gonzalez,jorge.gonzalez138@correo.mx,4950,AMEX,379.53,MXN,APROBADA,CONTACTLESS,N
TRX0002194,2026-04-18 07:05:48,Super Nortenio,supermercado,Monterrey,TPV03-MON,Patricia Herrera,patricia.herrera13@correo.mx,1324,VISA,1676.64,MXN,APROBADA,CONTACTLESS,N
TRX0002195,2026-01-24 18:09:29,Farmacia del Sol ,FARM,Ciudad de Mexico,TPV04-CIU,Fernando Cortes,fernando.cortes170@correo.mx,6842,AMEX,817.34,MXN,APROBADA,BANDA,N
TRX0002196,2026-02-02 19:08:33,Super Norteno,supermercado,Monterrey,TPV03-MON,Miguel Trejo,miguel.trejo115@correo.mx,3481,MASTERCARD,1400.8,MXN,APROBADA,CONTACTLESS,N
TRX0002197,2026-05-23 13:25:37,Boutique Iris,Ropa,Ciudad de Mexico,TPV04-CIU,Elena Ramirez,elena.ramirez8@correo.mx,3648,MASTERCARD,4466.58,MXN,APROBADA,BANDA,N
TRX0002198,2026-05-04 18:39:02,BOUTIQUE IRIS,Ropa,Ciudad de Mexico,TPV04-CIU,Jorge Rivas,jorge.rivas78@correo.mx,8391,AMEX,2974.75,MXN,APROBADA,CONTACTLESS,N
TRX0002199,2026-04-30 17:22:15,Electro Maya,electronica,Merida,TPV04-MER,Patricia Delgado,patricia.delgado167@correo.mx,8972,VISA,9746.15,MXN,REVERSADA,CONTACTLESS,N
TRX0002200,2026-02-03 18:57:51,FARMACIA DEL SOL,Farmacia,Ciudad de Mexico,TPV01-CIU,Raul Mendoza,raul.mendoza90@correo.mx,1177,AMEX,434.54,MXN,APROBADA,CONTACTLESS,N
TRX0002201,2026-04-29 12:41:49,VIAJES ALTAMAR,viajes,Cancun,TPV03-CAN,Hector Nunez,hector.nunez38@correo.mx,3109,AMEX,21716.99,MXN,APROBADA,QR,N
TRX0002202,2026-02-08 13:37:48,GASOLINERA KM 12,combustible,Puebla,TPV04-PUE,Lucia Delgado,lucia.delgado141@correo.mx,6423,VISA,437.26,MXN,APROBADA,MANUAL,N
TRX0002203,2026-01-22 16:15:18,Super Norteno,SUPER,Monterrey,TPV02-MON,Sofia Rivas,sofia.rivas81@correo.mx,4001,VISA,3131.81,MXN,APROBADA,MANUAL,N
TRX0002204,2026-02-15 17:48:34,Gasolinera Km 12,combustible,Puebla,TPV02-PUE,Hector Nunez,hector.nunez38@correo.mx,3109,AMEX,958.86,MXN,APROBADA,CONTACTLESS,N
TRX0002205,2026-05-08 10:21:16,Farmacia del Sol,FARM,Ciudad de Mexico,TPV02-CIU,Elena Cortes,elena.cortes68@correo.mx,5599,AMEX,740.53,MXN,APROBADA,QR,N
TRX0002206,2026-02-16 15:17:01,Boutique  Iris,VESTIMENTA,Ciudad de Mexico,TPV01-CIU,Lucia Gonzalez,lucia.gonzalez54@correo.mx,2892,AMEX,5079.45,MXN,REVERSADA,QR,N
TRX0002207,2026-01-14 07:15:15,Super Nortenio,SUPER,Monterrey,TPV02-MON,Raul Gonzalez,raul.gonzalez179@correo.mx,8333,MASTERCARD,3364.2,MXN,APROBADA,CHIP,N
TRX0002208,2026-02-02 07:19:15,SUPER NORTENO,Supermercado,Monterrey,TPV02-MON,Miguel Nunez,miguel.nunez174@correo.mx,2390,MASTERCARD,395.89,MXN,APROBADA,MANUAL,N
TRX0002209,2026-04-02 09:23:31,BOUTIQUE IRIS,VESTIMENTA,Ciudad de Mexico,TPV01-CIU,Fernando Herrera,fernando.herrera177@correo.mx,7418,VISA,5381.66,MXN,APROBADA,MANUAL,N
TRX0002210,2026-05-24 18:13:44,Boutique  Iris,VESTIMENTA,Ciudad de Mexico,TPV02-CIU,Teresa Mendoza,teresa.mendoza55@correo.mx,6130,MASTERCARD,3210.31,MXN,REVERSADA,CONTACTLESS,N
TRX0002211,2026-06-04 06:00:18,Cafe Aurora,restaurante,Guadalajara,TPV03-GUA,Ivan Delgado,ivan.delgado59@correo.mx,3851,AMEX,327.71,MXN,APROBADA,CHIP,N
TRX0002212,2026-04-26 14:08:55,Boutique  Iris,VESTIMENTA,Ciudad de Mexico,TPV04-CIU,Carmen Gonzalez,carmen.gonzalez129@correo.mx,1346,MASTERCARD,3845.03,MXN,APROBADA,MANUAL,N
TRX0002213,2026-05-23 15:37:32,Super Nortenio,supermercado,Monterrey,TPV03-MON,Rocio Ramirez,rocio.ramirez12@correo.mx,2195,MASTERCARD,2376.49,MXN,APROBADA,CONTACTLESS,N
TRX0002214,2026-02-14 11:40:35,CAFE AURORA,restaurante,Guadalajara,TPV03-GUA,Elena Ramirez,elena.ramirez8@correo.mx,3648,MASTERCARD,130.64,MXN,APROBADA,QR,N
TRX0002215,2026-02-24 20:13:36,ELECTRO MAYA,Electronica,Merida,TPV01-MER,Rocio Ramirez,rocio.ramirez12@correo.mx,2195,MASTERCARD,5514.81,MXN,APROBADA,BANDA,N
TRX0002216,2026-04-03 13:40:10,SUPER NORTENO,Supermercado,Monterrey,TPV02-MON,Jorge Rivas,jorge.rivas78@correo.mx,8391,AMEX,1379.56,MXN,APROBADA,BANDA,S
TRX0002217,2026-02-26 12:03:36,Cafe Aurora,restaurante,Guadalajara,TPV03-GUA,Luis Trejo,luis.trejo1@correo.mx,7154,MASTERCARD,339.22,MXN,APROBADA,MANUAL,N
TRX0002218,2026-04-27 19:48:24,FARMACIA DEL SOL,farmacia,Ciudad de Mexico,TPV01-CIU,Lucia Delgado,lucia.delgado120@correo.mx,1162,AMEX,232.05,MXN,APROBADA,CHIP,N
TRX0002219,2026-02-25 19:50:03,Gasolinera Km 12,combustible,Puebla,TPV02-PUE,Jorge Vargas,jorge.vargas86@correo.mx,5040,MASTERCARD,819.12,MXN,APROBADA,QR,N
TRX0002220,2026-03-27 12:33:53,GASOLINERA KM 12,combustible,Puebla,TPV03-PUE,Patricia Rivas,patricia.rivas157@correo.mx,8006,VISA,1192.73,MXN,APROBADA,MANUAL,N
TRX0002221,2026-01-22 12:48:41,ELECTRO MAYA,ELECTRO,Merida,TPV03-MER,Ana Salazar,ana.salazar158@correo.mx,2274,MASTERCARD,15112.93,MXN,APROBADA,CHIP,N
TRX0002222,2026-02-28 08:42:35,CAFE AURORA,restaurante,Guadalajara,TPV04-GUA,Ana Cortes,ana.cortes53@correo.mx,3646,VISA,165.78,MXN,APROBADA,BANDA,N
TRX0002223,2026-02-14 15:00:13,SUPER NORTENO,Supermercado,Monterrey,TPV04-MON,Sofia Trejo,sofia.trejo80@correo.mx,8498,MASTERCARD,2105.56,MXN,RECHAZADA,QR,N
TRX0002224,2026-06-19 16:58:08,Boutique Iris,VESTIMENTA,Ciudad de Mexico,TPV03-CIU,Raul Nunez,raul.nunez70@correo.mx,2085,VISA,875.42,MXN,APROBADA,QR,N
TRX0002225,2026-01-31 08:37:07,Super Norteno,Supermercado,Monterrey,TPV03-MON,Lucia Gonzalez,lucia.gonzalez96@correo.mx,7074,VISA,2065.86,MXN,REVERSADA,CHIP,N
TRX0002226,2026-06-06 20:01:43,Cafe Aurora,restaurante,Guadalajara,TPV01-GUA,Lucia Gonzalez,lucia.gonzalez36@correo.mx,8401,AMEX,72.4,MXN,APROBADA,QR,N
TRX0002227,2026-06-28 12:44:33,CAFE AURORA,restaurante,Guadalajara,TPV02-GUA,Jorge Vargas,jorge.vargas86@correo.mx,5040,MASTERCARD,207.08,MXN,APROBADA,QR,N
TRX0002228,2026-05-18 07:29:29,CAFE AURORA,Restaurante,Guadalajara,TPV01-GUA,Hector Nunez,hector.nunez38@correo.mx,3109,AMEX,97.07,MXN,RECHAZADA,MANUAL,N
TRX0002229,2026-04-28 11:31:21,SUPER NORTENO,Supermercado,Monterrey,TPV04-MON,Luis Herrera,luis.herrera5@correo.mx,3036,MASTERCARD,269.29,MXN,REVERSADA,BANDA,N
TRX0002230,2026-05-08 13:38:17,FARMACIA DEL SOL,FARM,Ciudad de Mexico,TPV03-CIU,Luis Herrera,luis.herrera5@correo.mx,3036,MASTERCARD,814.84,MXN,APROBADA,CONTACTLESS,N
TRX0002231,2026-02-08 11:42:29,Super Nortenio,supermercado,Monterrey,TPV03-MON,Miguel Delgado,miguel.delgado23@correo.mx,3807,VISA,3286.32,MXN,APROBADA,MANUAL,N
TRX0002232,2026-06-17 06:56:56,Super Norteno,supermercado,Monterrey,TPV01-MON,Elena Zamora,elena.zamora16@correo.mx,2698,VISA,979.11,MXN,RECHAZADA,QR,N
TRX0002233,2026-04-28 16:01:14,BOUTIQUE IRIS,ropa,Ciudad de Mexico,TPV01-CIU,Hector Herrera,hector.herrera79@correo.mx,6221,MASTERCARD,2857.5,MXN,RECHAZADA,QR,N
TRX0002234,2026-02-21 21:29:47,Super Norteno,supermercado,Monterrey,TPV03-MON,Ana Vargas,ana.vargas44@correo.mx,1097,AMEX,2840.42,MXN,APROBADA,BANDA,N
TRX0002235,2026-05-15 15:07:23,Super Nortenio,SUPER,Monterrey,TPV02-MON,Ana Vargas,ana.vargas60@correo.mx,5862,AMEX,2836.97,MXN,REVERSADA,QR,N
TRX0002236,2026-04-18 16:25:23,ELECTRO MAYA,electronica,Merida,TPV04-MER,Raul Delgado,raul.delgado122@correo.mx,1413,VISA,21417.81,MXN,APROBADA,MANUAL,N
TRX0002237,2026-04-02 16:43:38,Farmacia del Sol,farmacia,Ciudad de Mexico,TPV03-CIU,Lucia Herrera,lucia.herrera11@correo.mx,1104,VISA,172.95,MXN,APROBADA,CHIP,N
TRX0002238,2026-02-09 13:23:39,Gasolinera Km 12,combustible,Puebla,TPV03-PUE,Lucia Gonzalez,lucia.gonzalez54@correo.mx,2892,AMEX,1454.79,MXN,APROBADA,BANDA,N
TRX0002239,2026-06-10 14:34:43,FARMACIA DEL SOL,farmacia,Ciudad de Mexico,TPV02-CIU,Patricia Ramirez,patricia.ramirez130@correo.mx,8241,AMEX,237.98,MXN,APROBADA,QR,N
TRX0002240,2026-06-12 16:50:34,Super Nortenio,Supermercado,Monterrey,TPV04-MON,Jorge Mendoza,jorge.mendoza47@correo.mx,7512,AMEX,2935.48,MXN,APROBADA,MANUAL,N
TRX0002241,2026-01-05 14:15:31,Cafe Aurora,restaurante,Guadalajara,TPV01-GUA,Lucia Gonzalez,lucia.gonzalez54@correo.mx,2892,AMEX,96.21,MXN,APROBADA,CONTACTLESS,N
TRX0002242,2026-04-24 18:43:31,Electro Maya,Electronica,Merida,TPV02-MER,Lucia Vargas,lucia.vargas131@correo.mx,3615,MASTERCARD,7938.44,MXN,APROBADA,MANUAL,N
TRX0002243,2026-02-09 21:11:09,SUPER NORTENO,SUPER,Monterrey,TPV01-MON,Ivan Ramirez,ivan.ramirez45@correo.mx,8146,AMEX,1669.5,MXN,RECHAZADA,QR,N
TRX0002244,2026-04-29 11:24:41,Cafe Aurora,restaurante,Guadalajara,TPV04-GUA,Hector Delgado,hector.delgado137@correo.mx,3321,AMEX,121.25,MXN,APROBADA,MANUAL,N
TRX0002245,2026-05-25 18:11:07,FARMACIA DEL SOL,Farmacia,Ciudad de Mexico,TPV01-CIU,Elena Ramirez,elena.ramirez144@correo.mx,3433,VISA,339.2,MXN,APROBADA,CHIP,N
TRX0002246,2026-05-10 21:23:12,Super Norteno,supermercado,Monterrey,TPV04-MON,Lucia Gonzalez,lucia.gonzalez54@correo.mx,2892,AMEX,768.31,MXN,APROBADA,MANUAL,N
TRX0002247,2026-03-30 06:08:24,Farmacia del Sol,FARM,Ciudad de Mexico,TPV02-CIU,Ivan Trejo,ivan.trejo180@correo.mx,8045,MASTERCARD,735.07,MXN,RECHAZADA,MANUAL,N
TRX0002248,2026-03-12 21:16:42,Gasolinera Km 12,Combustible,Puebla,TPV03-PUE,Fernando Vargas,fernando.vargas65@correo.mx,6811,AMEX,352.6,MXN,APROBADA,BANDA,N
TRX0002249,2026-02-25 20:43:09,Electro Maya,Electronica,Merida,TPV03-MER,Ivan Mendoza,ivan.mendoza21@correo.mx,2908,MASTERCARD,13998.54,MXN,APROBADA,QR,N
TRX0002250,2026-04-06 20:24:15,Super Norteno,supermercado,Monterrey,TPV03-MON,Ivan Mendoza,ivan.mendoza21@correo.mx,2908,MASTERCARD,1130.82,MXN,APROBADA,QR,N
TRX0002251,2026-03-03 06:24:13,Boutique Iris,ropa,Ciudad de Mexico,TPV04-CIU,Patricia Cortes,patricia.cortes160@correo.mx,4485,VISA,2452.47,MXN,APROBADA,CONTACTLESS,N
TRX0002252,2026-03-10 20:47:53,Super Nortenio,supermercado,Monterrey,TPV03-MON,Miguel Trejo,miguel.trejo115@correo.mx,3481,MASTERCARD,468.46,MXN,APROBADA,BANDA,N
TRX0002253,2026-05-15 19:46:57,GASOLINERA KM 12,combustible,Puebla,TPV03-PUE,Carmen Rivas,carmen.rivas139@correo.mx,4822,AMEX,694.04,MXN,RECHAZADA,QR,N
